,occurrence_id,classification,type of occurrence,localization,fu,country,aerodrome,occurrence_day,time,under_investigation,investigating_command,investigation_status,report_number,published_report,publication_day,recommendation_amount,aircrafts_involved,takeoff,extraction_day
1079,44880,ACCIDENT,HARD LANDING,GOIÂNIA,Goias,BRAZIL,SWNV,2011-07-26,12:00:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1080,52943,SERIOUS INCIDENT,AIR TRAFFIC,GOIÂNIA,Goias,BRAZIL,****,2014-01-20,11:45:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,2,,2016-07-30
1081,28053,ACCIDENT,LOSS OF CONTROL IN THE AIR,GOIÂNIA,Goias,BRAZIL,SBGO,2006-11-16,12:58:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1082,52231,SERIOUS INCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SBGO,2014-09-13,21:14:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,1.0,2016-07-30
1083,45932,SERIOUS INCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SBGO,2012-06-06,14:05:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
1084,36346,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,GOIÂNIA,Goias,BRAZIL,SBGO,2008-10-08,21:05:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1085,28795,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,GOIÂNIA,Goias,BRAZIL,SBGO,2007-04-04,14:06:00,YES,SERIPA-6,FINISHED,,1.0,2014-08-15,0,1,,2016-07-30
1086,45311,ACCIDENT,UNKNOWN,GOIÂNIA,Goias,BRAZIL,****,2011-12-24,13:45:00,UNKNOWN,SERIPA-6,,,,,0,1,,2016-07-30
1087,45061,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,GOIÂNIA,Goias,BRAZIL,SBGO,2011-09-28,12:35:00,YES,SERIPA-6,FINISHED,,1.0,2014-06-16,2,1,,2016-07-30
1088,44539,ACCIDENT,FUEL STARVATION,GOIÂNIA,Goias,BRAZIL,****,2011-05-22,15:30:00,YES,SERIPA-6,FINISHED,,1.0,2012-08-29,3,1,,2016-07-30
1089,44188,ACCIDENT,ANOTHER TYPES,GOIÂNIA,Goias,BRAZIL,****,2011-03-31,14:00:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1090,53324,ACCIDENT,FUEL STARVATION,GOIÂNIA,Goias,BRAZIL,SWNV,2015-06-11,17:55:00,YES,SERIPA-6,FINISHED,,1.0,2016-06-03,0,1,,2016-07-30
1091,49117,SERIOUS INCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SWNV,2013-07-06,15:25:00,YES,SERIPA-6,FINISHED,,1.0,2014-04-28,0,1,,2016-07-30
1092,49473,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,GOIÂNIA,Goias,BRAZIL,****,2013-08-19,19:00:00,YES,SERIPA-6,FINISHED,,1.0,2014-03-17,0,1,,2016-07-30
1093,43994,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,GOIÂNIA,Goias,BRAZIL,****,2011-03-04,14:45:00,YES,SERIPA-6,FINISHED,,,,0,1,1.0,2016-07-30
1094,48803,ACCIDENT,LOSS OF CONTROL ON THE GROUND,GOIÂNIA,Goias,BRAZIL,SWNV,2013-06-21,17:20:00,YES,SERIPA-6,FINISHED,,1.0,2013-07-16,0,1,1.0,2016-07-30
1095,53486,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,GOIÂNIA,Goias,BRAZIL,SBGO,2015-09-19,13:20:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,1.0,2016-07-30
1096,40127,SERIOUS INCIDENT,TIRE BURST,GOIÂNIA,Goias,BRAZIL,SBGO,2009-09-02,21:15:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
1097,45047,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,GOIÂNIA,Goias,BRAZIL,SBGO,2011-09-14,17:10:00,YES,SERIPA-6,FINISHED,,,,3,1,,2016-07-30
1098,45127,SERIOUS INCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SWNV,2011-10-09,19:10:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
1099,46564,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,GOIÂNIA,Goias,BRAZIL,SWNV,2012-11-03,16:50:00,YES,SERIPA-6,FINISHED,,1.0,2014-06-16,0,1,,2016-07-30
1100,35555,ACCIDENT,ANOTHER TYPES,GOIÂNIA,Goias,BRAZIL,****,2009-03-12,18:15:00,YES,SERIPA-6,FINISHED,,1.0,2011-06-27,0,1,,2016-07-30
1101,27952,ACCIDENT,LOSS OF CONTROL IN THE AIR,GOIÂNIA,Goias,BRAZIL,****,2006-11-19,15:00:00,YES,SERIPA-6,FINISHED,,1.0,2016-06-06,0,1,,2016-07-30
1102,46865,SERIOUS INCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SBGO,2013-01-25,13:55:00,YES,SERIPA-6,FINISHED,,1.0,2014-04-28,1,1,,2016-07-30
1103,49618,SERIOUS INCIDENT,FLUID LEAKS,GOIÂNIA,Goias,BRAZIL,SBGO,2013-08-31,12:33:00,YES,SERIPA-6,FINISHED,,1.0,2016-07-22,4,1,,2016-07-30
1104,44845,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,GOIÂNIA,Goias,BRAZIL,SWNV,2011-07-16,13:00:00,UNKNOWN,SERIPA-6,,,,,0,1,,2016-07-30
1105,38645,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,GOIÂNIA,Goias,BRAZIL,****,2009-10-06,11:15:00,YES,SERIPA-6,FINISHED,,1.0,2014-09-29,1,1,,2016-07-30
1106,49931,SERIOUS INCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SWNV,2013-10-09,16:30:00,YES,SERIPA-6,FINISHED,,1.0,2016-06-03,0,1,,2016-07-30
1107,42565,ACCIDENT,FUEL STARVATION,GOIÂNIA,Goias,BRAZIL,****,2010-08-13,21:00:00,YES,SERIPA-6,FINISHED,,1.0,2011-09-23,6,1,,2016-07-30
1108,41177,ACCIDENT,LOSS OF CONTROL ON THE GROUND,GOIÂNIA,Goias,BRAZIL,****,2010-05-20,20:05:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
1109,53263,ACCIDENT,HARD LANDING,GOIÂNIA,Goias,BRAZIL,SWNV,2015-05-08,11:00:00,YES,SERIPA-6,FINISHED,,1.0,2016-04-22,0,1,,2016-07-30
1110,53466,ACCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SWNV,2015-08-27,14:00:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,1.0,2016-07-30
1111,46702,ACCIDENT,LOSS OF CONTROL IN THE AIR,GOIÂNIA,Goias,BRAZIL,SWNV,2012-12-11,17:00:00,YES,SERIPA-6,FINISHED,,,,0,1,,2016-07-30
1112,53428,SERIOUS INCIDENT,HARD LANDING,GOIÂNIA,Goias,BRAZIL,SWNV,2015-08-06,11:35:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,1.0,2016-07-30
1113,46200,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,GOIÂNIA,Goias,BRAZIL,SWNV,2012-08-02,12:40:00,YES,SERIPA-6,FINISHED,,1.0,2015-07-15,0,1,,2016-07-30
1114,45754,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,GOIÂNIA,Goias,BRAZIL,SWNV,2012-03-30,14:30:00,YES,SERIPA-6,FINISHED,,1.0,2013-10-21,0,1,1.0,2016-07-30
1115,45098,SERIOUS INCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SBGO,2011-09-17,14:45:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
1116,43294,ACCIDENT,LOSS OF CONTROL IN THE AIR,GOIÂNIA,Goias,BRAZIL,****,2010-11-22,18:30:00,YES,SERIPA-6,FINISHED,,1.0,2011-12-21,9,1,,2016-07-30
1117,40213,SERIOUS INCIDENT,ABOUT LANDING GEAR,GOIÂNIA,Goias,BRAZIL,SWNV,2010-04-09,21:00:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1118,52271,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,GOIANIRA,Goias,BRAZIL,****,2014-08-23,13:30:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
1119,44531,ACCIDENT,FUEL STARVATION,CAIABU,SP,BRAZIL,****,2011-04-01,12:30:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1120,44855,ACCIDENT,TERRAIN COLLISION,JARAGUÁ DO SUL,Santa Catarina,BRAZIL,****,2011-07-15,12:25:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
1121,26610,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,NOVA MARINGÁ,Mato Grosso,BRAZIL,SWCY,2006-03-24,15:30:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1122,43503,ACCIDENT,FLIGHT COMMANDS,JOAÇABA,Santa Catarina,BRAZIL,****,2010-11-09,13:25:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
1123,39255,ACCIDENT,LOSS OF CONTROL IN THE AIR,GUAPIRAMA,Parana,BRAZIL,****,2009-10-11,21:35:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
1124,50292,ACCIDENT,LOSS OF CONTROL IN THE AIR,JOINVILLE,Santa Catarina,BRAZIL,SBJV,2013-10-22,19:40:00,YES,SERIPA-5,FINISHED,,1.0,2014-03-17,1,1,,2016-07-30
1125,27531,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,JOINVILLE,Santa Catarina,BRAZIL,****,2006-08-20,13:00:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1126,44793,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,JOINVILLE,Santa Catarina,BRAZIL,****,2011-06-10,15:15:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
1127,43091,ACCIDENT,LOSS OF CONTROL ON THE GROUND,JOINVILLE,Santa Catarina,BRAZIL,SBJV,2010-07-25,15:10:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
1128,52988,ACCIDENT,HARD LANDING,JOINVILLE,Santa Catarina,BRAZIL,SBJV,2015-02-03,17:45:00,YES,SERIPA-5,FINISHED,,1.0,2015-10-13,1,1,,2016-07-30
1129,53116,ACCIDENT,LOSS OF CONTROL IN THE AIR,BUENO BRANDÃO,Minas Gerais,BRAZIL,****,2015-02-19,13:40:00,YES,SERIPA-3,IN PROGRESS,,,,0,1,,2016-07-30
1130,44549,ACCIDENT,ANOTHER TYPES,CORIBE,Bahia,BRAZIL,SDKE,2011-02-04,14:00:00,YES,SERIPA-2,FINISHED,,1.0,2012-03-22,4,1,,2016-07-30
1131,52811,ACCIDENT,LOSS OF CONTROL IN THE AIR,CAJAMAR,SP,BRAZIL,****,2014-08-27,15:10:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1132,44853,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CAJAMAR,SP,BRAZIL,****,2011-07-18,12:45:00,YES,SERIPA-4,FINISHED,,1.0,2016-06-23,2,1,,2016-07-30
1133,44405,ACCIDENT,ANOTHER TYPES,CAJAMAR,SP,BRAZIL,****,2011-04-17,18:00:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1134,47659,ACCIDENT,LOSS OF CONTROL IN THE AIR,CAJAMAR,SP,BRAZIL,****,2013-04-22,14:00:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1135,35182,ACCIDENT,FUEL STARVATION,CAJATI,SP,BRAZIL,****,2009-02-19,10:40:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1136,34496,ACCIDENT,LOSS OF CONTROL IN THE AIR,LAGES,Santa Catarina,BRAZIL,****,2008-10-28,17:00:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
1137,60783,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,LAGES,Santa Catarina,BRAZIL,****,2015-12-13,14:00:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
1138,43722,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CAJOBI,SP,BRAZIL,****,2010-12-23,11:00:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1139,40328,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CORRENTINA,Bahia,BRAZIL,****,2010-04-15,17:25:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
1140,31675,ACCIDENT,LOSS OF CONTROL IN THE AIR,CORRENTINA,Bahia,BRAZIL,****,2008-02-05,20:30:00,YES,SERIPA-2,FINISHED,,1.0,2010-08-18,4,1,,2016-07-30
1141,39115,ACCIDENT,FUEL STARVATION,CORRENTINA,Bahia,BRAZIL,SNTY,2010-02-07,17:40:00,YES,SERIPA-2,FINISHED,,1.0,2011-07-21,2,1,,2016-07-30
1142,41374,ACCIDENT,LOSS OF CONTROL IN THE AIR,CORRENTINA,Bahia,BRAZIL,****,2010-05-26,14:00:00,YES,SERIPA-2,FINISHED,,1.0,2011-08-29,9,1,,2016-07-30
1143,45587,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CORRENTINA,Bahia,BRAZIL,****,2012-02-05,20:27:00,YES,SERIPA-2,FINISHED,,1.0,2014-08-15,0,1,,2016-07-30
1144,43992,ACCIDENT,ABOUT LANDING GEAR,CORRENTINA,Bahia,BRAZIL,****,2011-03-01,13:00:00,YES,SERIPA-2,FINISHED,,1.0,2015-06-06,1,1,,2016-07-30
1145,44577,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,CORRENTINA,Bahia,BRAZIL,****,2011-05-24,16:30:00,YES,SERIPA-2,FINISHED,,1.0,2012-12-28,2,1,,2016-07-30
1146,51033,SERIOUS INCIDENT,COLLISION AGAINST BIRD,CORRENTINA,Bahia,BRAZIL,SNTY,2014-04-30,11:30:00,YES,SERIPA-2,FINISHED,,1.0,2015-02-09,1,1,,2016-07-30
1147,44081,ACCIDENT,LOSS OF CONTROL IN THE AIR,CORRENTINA,Bahia,BRAZIL,****,2011-03-05,12:00:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
1148,25819,ACCIDENT,LOW ALTITUDE MANEUVERS,GUAÍBA,Rio Grande do Sul,BRAZIL,****,2006-01-12,20:00:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1149,49880,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,COTEGIPE,Bahia,BRAZIL,****,2013-10-12,18:40:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
1150,46565,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,COTEGIPE,Bahia,BRAZIL,****,2012-11-04,20:00:00,YES,SERIPA-2,FINISHED,,1.0,2016-06-03,0,1,,2016-07-30
1151,47016,ACCIDENT,LOSS OF CONTROL IN THE AIR,LAGUNA,Santa Catarina,BRAZIL,****,2013-02-16,18:10:00,YES,SERIPA-5,FINISHED,,1.0,2013-07-22,0,1,,2016-07-30
1152,53264,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CABECEIRA GRANDE,Minas Gerais,BRAZIL,****,2015-05-01,17:00:00,YES,SERIPA-3,FINISHED,,1.0,2016-06-16,1,1,,2016-07-30
1153,28735,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,RAPOSA,Maranhao,BRAZIL,****,2007-03-31,20:15:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1154,44804,SERIOUS INCIDENT,LANDING ON UNPREDICTABLE PLACE,OCARA,Ceara,BRAZIL,****,2011-05-17,11:30:00,UNKNOWN,SERIPA-2,,,,,0,1,,2016-07-30
1155,35588,ACCIDENT,LOSS OF CONTROL IN THE AIR,GURUPI,Tocantins,BRAZIL,****,2009-03-08,21:15:00,YES,SERIPA-6,FINISHED,,1.0,2009-12-07,7,1,,2016-07-30
1156,31316,ACCIDENT,LOSS OF CONTROL IN THE AIR,GURUPI,Tocantins,BRAZIL,SWGI,2007-12-19,11:40:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1157,35057,SERIOUS INCIDENT,HARD LANDING,GURUPI,Tocantins,BRAZIL,****,2009-01-08,00:50:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1158,31076,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,GURUPI,Tocantins,BRAZIL,SWGI,2007-12-05,09:40:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1159,53426,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CAMPINAS,SP,BRAZIL,SDAM,2015-08-11,16:45:00,YES,SERIPA-4,FINISHED,,1.0,2016-07-07,0,1,1.0,2016-07-30
1160,46259,ACCIDENT,METEOROLOGICAL PHENOMENOM ON THE GROUND,CAMPINAS,SP,BRAZIL,SDAM,2012-08-17,15:10:00,YES,SERIPA-4,FINISHED,,1.0,2014-08-15,0,1,1.0,2016-07-30
1161,46756,SERIOUS INCIDENT,LOSS OF CONTROL IN THE AIR,CAMPINAS,SP,BRAZIL,SDAM,2012-12-20,09:55:00,YES,SERIPA-4,FINISHED,,1.0,2014-08-15,0,1,,2016-07-30
1162,46451,SERIOUS INCIDENT,LANDING ON UNPREDICTABLE PLACE,CAMPINAS,SP,BRAZIL,SDAM,2012-08-30,19:25:00,YES,SERIPA-4,FINISHED,,1.0,2016-04-22,1,1,,2016-07-30
1163,38646,ACCIDENT,LANDING WITHOUT LANDING GEAR,CAMPINAS,SP,BRAZIL,SDAM,2009-10-04,18:35:00,YES,SERIPA-4,FINISHED,,1.0,2012-09-20,1,1,,2016-07-30
1164,46431,ACCIDENT,SYSTEM / COMPONENT FAILURE,CAMPINAS,SP,BRAZIL,SBKP,2012-10-13,22:55:00,YES,CENIPA,FINISHED,,1.0,2016-04-15,0,1,,2016-07-30
1165,51438,SERIOUS INCIDENT,SYSTEM / COMPONENT FAILURE,CAMPINAS,SP,BRAZIL,SDAM,2014-05-28,13:25:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
1166,34502,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CAMPINAS,SP,BRAZIL,SDAM,2008-11-22,12:20:00,YES,SERIPA-4,FINISHED,,1.0,2014-08-15,0,1,,2016-07-30
1167,52264,ACCIDENT,LANDING WITHOUT LANDING GEAR,CAMPINAS,SP,BRAZIL,SDAM,2014-08-11,20:52:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1168,50713,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,CAMPINAS,SP,BRAZIL,SDAI,2012-01-07,18:15:00,YES,SERIPA-4,FINISHED,,1.0,2014-01-08,0,1,,2016-07-30
1169,34296,SERIOUS INCIDENT,ENGINE FAILURE IN THE GROUND,CAMPINAS,SP,BRAZIL,SBKP,2008-09-05,14:06:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1170,45466,ACCIDENT,LANDING WITHOUT LANDING GEAR,CAMPINAS,SP,BRAZIL,SDAM,2012-02-12,19:25:00,YES,SERIPA-4,FINISHED,,1.0,2015-08-26,0,1,,2016-07-30
1171,26099,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,GUARATUBA,Parana,BRAZIL,****,2006-01-21,13:15:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1172,29977,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,IBIPORÃ,Parana,BRAZIL,****,2006-08-24,20:30:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1173,51442,SERIOUS INCIDENT,LOSS OF CONTROL IN THE AIR,OROCÓ,Pernambuco,BRAZIL,****,2014-04-26,19:00:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
1174,51448,SERIOUS INCIDENT,LANDING WITHOUT LANDING GEAR,SANTA INÊS,Maranhao,BRAZIL,SJBY,2014-05-13,13:55:00,YES,SERIPA-1,IN PROGRESS,,,,0,1,1.0,2016-07-30
1175,53358,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SANTA INÊS,Maranhao,BRAZIL,****,2015-07-07,20:00:00,YES,SERIPA-1,IN PROGRESS,,,,0,1,,2016-07-30
1176,26179,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,LUIZ ALVES,Santa Catarina,BRAZIL,****,2006-02-18,10:15:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1177,45570,ACCIDENT,LOSS OF CONTROL IN THE AIR,LUIZ ALVES,Santa Catarina,BRAZIL,****,2012-02-29,11:15:00,YES,SERIPA-5,FINISHED,,1.0,2014-07-21,0,1,,2016-07-30
1178,45618,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,LUIZ ALVES,Santa Catarina,BRAZIL,****,2012-03-12,17:00:00,YES,SERIPA-5,FINISHED,,1.0,2014-08-15,1,1,,2016-07-30
1179,46969,ACCIDENT,METEOROLOGICAL PHENOMENOM IN THE AIR,CÂNDIDO MOTA,SP,BRAZIL,****,2013-02-03,23:10:00,YES,SERIPA-4,FINISHED,,1.0,2016-04-15,2,1,,2016-07-30
1180,53182,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SANTA LUZIA,Maranhao,BRAZIL,****,2015-03-23,20:40:00,YES,SERIPA-1,IN PROGRESS,,,,0,1,,2016-07-30
1181,34095,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CÂNDIDO RODRIGUES,SP,BRAZIL,****,2008-09-08,19:40:00,YES,SERIPA-4,FINISHED,,1.0,2010-04-28,4,1,,2016-07-30
1182,26723,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,IJUÍ,Rio Grande do Sul,BRAZIL,SSIJ,2006-04-23,13:00:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
1183,32195,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,SÃO MIGUEL DO TAPUIO,Piaui,BRAZIL,****,2008-04-09,21:30:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1184,27811,ACCIDENT,LOSS OF CONTROL IN THE AIR,SÃO MIGUEL DO TAPUIO,Piaui,BRAZIL,****,2006-09-04,14:05:00,YES,SERIPA-2,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
1185,46339,ACCIDENT,LOSS OF CONTROL IN THE AIR,CARAGUATATUBA,SP,BRAZIL,****,2012-07-26,12:00:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
1186,46857,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,CARAGUATATUBA,SP,BRAZIL,****,2013-01-03,17:00:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1187,41751,ACCIDENT,FUEL STARVATION,CAMANDUCAIA,Minas Gerais,BRAZIL,****,2010-07-10,18:20:00,YES,SERIPA-3,FINISHED,,1.0,2011-12-21,9,1,,2016-07-30
1188,50240,ACCIDENT,ANOTHER TYPES,ITAQUI,Rio Grande do Sul,BRAZIL,****,2013-12-18,12:45:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
1189,46708,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ITAQUI,Rio Grande do Sul,BRAZIL,****,2012-12-06,16:30:00,YES,SERIPA-5,FINISHED,,1.0,2013-11-13,0,1,,2016-07-30
1190,52939,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITAQUI,Rio Grande do Sul,BRAZIL,SSIQ,2014-01-06,20:00:00,YES,SERIPA-5,FINISHED,,1.0,2014-08-22,0,1,,2016-07-30
1191,41689,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ITAQUI,Rio Grande do Sul,BRAZIL,****,2007-01-23,21:10:00,YES,SERIPA-5,FINISHED,,1.0,2007-08-10,4,1,,2016-07-30
1192,31079,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,ITAQUI,Rio Grande do Sul,BRAZIL,****,2007-11-22,21:40:00,YES,SERIPA-5,FINISHED,,1.0,2010-07-01,1,1,,2016-07-30
1193,52537,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITAQUI,Rio Grande do Sul,BRAZIL,****,2014-09-29,19:30:00,YES,SERIPA-5,FINISHED,,1.0,2015-11-16,0,1,,2016-07-30
1194,31128,ACCIDENT,LOSS OF CONTROL IN THE AIR,CARAPICUÍBA,SP,BRAZIL,SIAV,2007-11-01,18:50:00,YES,SERIPA-4,FINISHED,,1.0,2014-01-06,1,1,,2016-07-30
1195,53195,ACCIDENT,UNKNOWN,CARAPICUÍBA,SP,BRAZIL,****,2015-04-02,20:00:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1196,49594,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,SIMPLÍCIO MENDES,Piaui,BRAZIL,****,2013-09-01,09:32:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
1197,53485,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CASA BRANCA,SP,BRAZIL,****,2015-09-20,17:30:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
1198,45060,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITAPIRATINS,Tocantins,BRAZIL,****,2011-09-25,13:30:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
1199,33918,ACCIDENT,ABOUT PROPELLER,TAMBORIL DO PIAUÍ,Piaui,BRAZIL,****,2008-10-05,18:00:00,YES,SERIPA-2,FINISHED,,1.0,2010-07-15,2,1,,2016-07-30
1200,49691,SERIOUS INCIDENT,TIRE BURST,TERESINA,Piaui,BRAZIL,SBTE,2013-09-26,14:15:00,YES,SERIPA-2,FINISHED,,1.0,2014-03-17,1,1,,2016-07-30
1201,50238,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,TERESINA,Piaui,BRAZIL,SBTE,2013-12-16,21:48:00,YES,SERIPA-2,FINISHED,,1.0,2016-02-29,6,1,,2016-07-30
1202,30035,SERIOUS INCIDENT,ABOUT LANDING GEAR,TERESINA,Piaui,BRAZIL,SBTE,2007-03-09,23:13:00,YES,SERIPA-2,FINISHED,UNDEFINED,1.0,2015-04-15,0,1,0.0,2016-07-30
1203,52673,ACCIDENT,UNKNOWN,TERESINA,Piaui,BRAZIL,****,2014-11-08,20:50:00,UNKNOWN,SERIPA-2,,,,,0,1,,2016-07-30
1204,53562,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,JAGUARÃO,Rio Grande do Sul,BRAZIL,****,2015-11-08,10:45:00,YES,SERIPA-5,IN PROGRESS,,,,0,1,,2016-07-30
